5.257601108640234452e+04,6.171385318085293693e+04,6.969893242634028138e+04,5.543192682345837966e+04,6.032530158219279110e+04,7.017384125866531394e+04,7.765694936422270257e+04,6.707254099571204279e+04,8.414321449263591785e+04,9.822722754260561487e+04,7.697865318255488819e+04,8.166079828391631600e+04,1.018316441957269417e+05,8.311588386170484591e+04,9.645489207829919178e+04,9.308400552292357315e+04
5.822017523833519954e+04,6.077977896917768521e+04,7.266870684428031382e+04,5.875591314356776275e+04,6.216200675155288627e+04,8.290609306432705489e+04,8.929449390857627441e+04,8.313893114249543578e+04,7.896824607604368066e+04,9.367795975723223819e+04,7.707179560556625074e+04,9.611488337841839530e+04,9.686427039136434905e+04,7.497233374731479853e+04,8.319620433579948440e+04,8.276350969917463954e+04
6.448434536055469653e+04,6.866593755696377775e+04,7.418849976142999367e+04,6.240032294126861234e+04,6.076000605082439870e+04,9.021060766723126289e+04,9.044460828973900061e+04,7.895116911051720672e+04,8.442919578777205606e+04,8.391875711661085370e+04,8.404824274105636869e+04,9.363638033752472256e+04,7.447283512383358902e+04,6.976616300592460902e+04,7.982053546620321868e+04,8.285911245053356106e+04
7.200777032737618720e+04,8.420304178024640714e+04,7.983501399136656255e+04,6.222971813991376985e+04,7.803960104222550581e+04,8.143963567774706462e+04,9.914660168626577070e+04,7.776313826277469343e+04,8.909398155632667476e+04,9.454178964683387312e+04,9.439403961339342641e+04,8.186324765466371900e+04,7.575058755456806102e+04,8.381862406613638450e+04,9.283087558779070969e+04,8.955925816658826079e+04
6.867453876054768625e+04,7.707131408594190725e+04,8.036642278633540263e+04,6.695158107294159709e+04,7.695053470420898520e+04,7.097695091748065897e+04,9.307299793810560368e+04,8.250290410768524453e+04,8.089056488264103245e+04,8.667194847433156974e+04,9.384460069310244580e+04,8.387057107335742330e+04,7.405899721179899643e+04,8.599701101333044062e+04,7.930910338198584213e+04,8.308396926851959142e+04
6.745823799071508984e+04,7.611590880228282185e+04,8.451829187399134389e+04,6.972523566450086946e+04,7.794733307038285420e+04,6.749820692108606454e+04,8.390909631980647100e+04,9.137888004627026385e+04,7.335699034065695014e+04,7.603288301386468811e+04,9.614424364304158371e+04,7.877884834675051388e+04,8.121940484204764653e+04,8.897958136417140486e+04,8.223126146418455755e+04,7.167115708777925465e+04
8.016229274442822498e+04,8.920557512387231691e+04,8.631107985181869299e+04,8.265935549646739673e+04,7.172333313288251520e+04,7.790745808637232403e+04,8.105021079384125187e+04,9.148160457726116874e+04,8.792745695401920239e+04,9.425204213745438028e+04,1.136905943632088456e+05,9.667992351219788543e+04,9.327460358165293292e+04,9.386938451635415549e+04,8.575159387813322246e+04,8.617059683506780129e+04
9.166794208601961145e+04,8.712844247280189302e+04,8.884023927508694760e+04,8.919741690658220614e+04,7.488626190564472927e+04,8.669190006507303042e+04,9.211403884466175805e+04,9.055510466446797363e+04,9.951579884276473604e+04,8.966560164753682329e+04,1.112307178196542809e+05,1.119324558406850410e+05,9.817397337735693145e+04,1.057437146712367685e+05,9.236399958320637234e+04,8.524077024057743256e+04
8.694309264737927879e+04,8.068395378781497129e+04,8.432341290092933923e+04,8.934428578054270474e+04,8.598882571040281618e+04,9.403144312742796319e+04,8.976725618959340500e+04,8.791066557035346341e+04,9.186514762727572815e+04,9.084279467896146525e+04,9.775759077448713651e+04,9.248510715917414927e+04,9.127068829239782644e+04,1.013852508301174676e+05,8.925269446294469526e+04,9.388549692966240400e+04
7.751216823163972003e+04,7.520962479149106366e+04,8.651509541723995062e+04,8.666957359512045514e+04,9.038988516364975658e+04,1.001725474176524294e+05,8.823845513285820198e+04,9.181883144389274821e+04,9.926628692157950718e+04,1.012038892746350466e+05,1.087135014836390474e+05,8.968178490096628957e+04,8.941678481186008139e+04,8.487632047725460143e+04,1.013898309119164624e+05,9.683090182707224449e+04
